,구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승하차인원,휴일여부
3699,영등포구,2019-06-21,23.1,0.0,0.8,5호선,여의나루,24921,1
3700,영등포구,2019-06-22,25.2,0.0,0.8,5호선,여의나루,40368,1
3701,영등포구,2019-06-23,26.0,0.0,1.0,5호선,여의나루,26236,1
3702,영등포구,2019-06-24,26.1,0.0,0.8,5호선,여의나루,26858,0
3703,영등포구,2019-06-25,26.6,0.0,0.7,5호선,여의나루,26668,0
3704,영등포구,2019-06-26,26.5,0.0,0.8,5호선,여의나루,21104,0
3705,영등포구,2019-06-27,26.0,0.5,0.7,5호선,여의나루,22383,0
3706,영등포구,2019-06-28,24.9,1.0,1.0,5호선,여의나루,27535,1
3707,영등포구,2019-06-29,24.1,1.0,0.6,5호선,여의나루,21906,1
3708,영등포구,2019-06-30,24.2,0.0,1.4,5호선,여의나루,19368,1
3709,영등포구,2019-07-01,24.2,0.0,1.1,5호선,여의나루,24291,0
3710,영등포구,2019-07-02,24.6,0.0,1.1,5호선,여의나루,25644,0
3711,영등포구,2019-07-03,24.8,0.0,0.4,5호선,여의나루,25337,0
3712,영등포구,2019-07-04,26.1,0.0,0.6,5호선,여의나루,25820,0
3713,영등포구,2019-07-05,28.6,0.0,0.5,5호선,여의나루,33170,1
3714,영등포구,2019-07-06,30.2,0.0,1.0,5호선,여의나루,31139,1
3715,영등포구,2019-07-07,27.2,0.0,1.3,5호선,여의나루,22842,1
3716,영등포구,2019-07-08,25.8,0.0,1.2,5호선,여의나루,24684,0
3717,영등포구,2019-07-09,26.0,0.0,1.2,5호선,여의나루,26994,0
3718,영등포구,2019-07-10,23.4,6.5,1.2,5호선,여의나루,18256,0
3719,영등포구,2019-07-11,22.1,2.0,0.7,5호선,여의나루,19394,0
3720,영등포구,2019-07-12,24.3,0.0,0.9,5호선,여의나루,32309,1
3721,영등포구,2019-07-13,25.3,0.0,0.7,5호선,여의나루,30534,1
3722,영등포구,2019-07-14,26.1,0.0,0.5,5호선,여의나루,20250,1
3723,영등포구,2019-07-15,24.6,33.0,0.3,5호선,여의나루,18488,0
3724,영등포구,2019-07-16,25.4,0.0,0.4,5호선,여의나루,21048,0
3725,영등포구,2019-07-17,26.5,0.5,0.3,5호선,여의나루,23273,0
3726,영등포구,2019-07-18,27.7,0.0,0.5,5호선,여의나루,24157,0
3727,영등포구,2019-07-19,29.3,0.0,1.0,5호선,여의나루,26974,1
3728,영등포구,2019-07-20,28.9,0.0,1.4,5호선,여의나루,16034,1
3729,영등포구,2019-07-21,25.6,6.0,1.3,5호선,여의나루,12688,1
3730,영등포구,2019-07-22,27.5,0.0,1.3,5호선,여의나루,22818,0
3731,영등포구,2019-07-23,28.4,0.0,1.0,5호선,여의나루,22902,0
3732,영등포구,2019-07-24,27.0,0.5,0.7,5호선,여의나루,18451,0
3733,영등포구,2019-07-25,26.8,3.0,0.5,5호선,여의나루,16995,0
3734,영등포구,2019-07-26,25.7,62.5,0.8,5호선,여의나루,16426,1
3735,영등포구,2019-07-27,29.1,9.5,0.4,5호선,여의나루,23395,1
3736,영등포구,2019-07-28,26.7,26.0,1.3,5호선,여의나루,9503,1
3737,영등포구,2019-07-29,28.4,4.0,1.6,5호선,여의나루,23841,0
3738,영등포구,2019-07-30,28.9,0.0,2.5,5호선,여의나루,21456,0
3739,영등포구,2019-07-31,26.5,45.0,1.4,5호선,여의나루,16857,0
3740,영등포구,2019-08-01,27.3,34.5,0.5,5호선,여의나루,23594,0
3741,영등포구,2019-08-02,29.6,0.0,0.3,5호선,여의나루,30662,1
3742,영등포구,2019-08-03,30.2,9.5,0.5,5호선,여의나루,22696,1
3743,영등포구,2019-08-04,29.8,1.5,0.3,5호선,여의나루,17137,1
3744,영등포구,2019-08-05,32.3,0.0,0.6,5호선,여의나루,21603,0
3745,영등포구,2019-08-06,32.9,0.0,0.7,5호선,여의나루,21629,0
3746,영등포구,2019-08-07,27.9,5.5,0.7,5호선,여의나루,20034,0
3747,영등포구,2019-08-08,29.7,0.0,0.9,5호선,여의나루,21727,0
3748,영등포구,2019-08-09,30.4,0.0,0.7,5호선,여의나루,27564,1
3749,영등포구,2019-08-10,32.1,0.0,0.7,5호선,여의나루,24279,1
3750,영등포구,2019-08-11,30.9,6.5,1.7,5호선,여의나루,15273,1
3751,영등포구,2019-08-12,27.2,38.5,0.6,5호선,여의나루,16287,0
3752,영등포구,2019-08-13,29.7,10.0,0.7,5호선,여의나루,22560,0
3753,영등포구,2019-08-14,31.0,1.0,0.7,5호선,여의나루,22411,0
3754,영등포구,2019-08-15,26.5,12.5,0.6,5호선,여의나루,10227,1
3755,영등포구,2019-08-16,26.8,0.5,1.1,5호선,여의나루,27192,1
3756,영등포구,2019-08-17,26.6,0.0,1.3,5호선,여의나루,36589,1
3757,영등포구,2019-08-18,26.4,0.0,0.7,5호선,여의나루,25079,1
3758,영등포구,2019-08-19,27.6,0.0,0.6,5호선,여의나루,25819,0
3759,영등포구,2019-08-20,28.8,0.0,0.5,5호선,여의나루,26491,0
3760,영등포구,2019-08-21,27.7,1.0,0.4,5호선,여의나루,21745,0
3761,영등포구,2019-08-22,27.5,0.0,0.9,5호선,여의나루,26262,0
3762,영등포구,2019-08-23,26.8,0.0,0.9,5호선,여의나루,34472,1
3763,영등포구,2019-08-24,24.9,0.0,0.8,5호선,여의나루,41219,1
3764,영등포구,2019-08-25,25.8,0.0,0.6,5호선,여의나루,30501,1
3765,영등포구,2019-08-26,27.2,0.0,0.8,5호선,여의나루,27184,0
3766,영등포구,2019-08-27,26.1,18.0,0.8,5호선,여의나루,26825,0
3767,영등포구,2019-08-28,26.6,0.0,1.4,5호선,여의나루,29504,0
3768,영등포구,2019-08-29,24.1,75.0,1.5,5호선,여의나루,21409,0
3769,영등포구,2019-08-30,23.9,0.0,1.4,5호선,여의나루,38454,1
3770,영등포구,2019-08-31,24.5,0.0,1.2,5호선,여의나루,62296,1
3771,영등포구,2019-09-01,24.8,0.0,0.8,5호선,여의나루,35429,1
3772,영등포구,2019-09-02,26.2,0.0,0.9,5호선,여의나루,26584,0
3773,영등포구,2019-09-03,25.1,2.0,1.0,5호선,여의나루,21765,0
3774,영등포구,2019-09-04,23.6,34.0,1.0,5호선,여의나루,17375,0
3775,영등포구,2019-09-05,23.8,57.5,0.8,5호선,여의나루,16562,0
3776,영등포구,2019-09-06,26.2,3.5,0.7,5호선,여의나루,20064,1
3777,영등포구,2019-09-07,26.5,1.5,3.1,5호선,여의나루,6601,1
3778,영등포구,2019-09-08,25.5,0.0,1.0,5호선,여의나루,16391,1
3779,영등포구,2019-09-09,26.1,0.0,0.7,5호선,여의나루,20267,0
3780,영등포구,2019-09-10,24.3,75.5,0.7,5호선,여의나루,16756,0
3781,영등포구,2019-09-11,25.2,6.5,1.1,5호선,여의나루,24487,0
3782,영등포구,2019-09-12,21.6,10.5,1.2,5호선,여의나루,8673,1
3783,영등포구,2019-09-13,24.1,0.0,0.9,5호선,여의나루,32035,1
3784,영등포구,2019-09-14,23.4,0.0,0.9,5호선,여의나루,17759,1
3785,영등포구,2019-09-15,25.0,0.0,0.9,5호선,여의나루,26111,1
3786,영등포구,2019-09-16,25.9,0.0,0.9,5호선,여의나루,26719,0
3787,영등포구,2019-09-17,25.0,0.0,1.1,5호선,여의나루,27311,0
3788,영등포구,2019-09-18,22.0,0.0,1.4,5호선,여의나루,29512,0
3789,영등포구,2019-09-19,20.8,0.0,1.1,5호선,여의나루,29102,0
3790,영등포구,2019-09-20,21.0,0.0,0.8,5호선,여의나루,39909,1
3791,영등포구,2019-09-21,20.9,0.0,0.9,5호선,여의나루,44085,1
3792,영등포구,2019-09-22,19.6,0.0,1.5,5호선,여의나루,9596,1
3793,영등포구,2019-09-23,20.9,0.0,1.1,5호선,여의나루,27154,0
3794,영등포구,2019-09-24,21.3,0.0,0.9,5호선,여의나루,29411,0
3795,영등포구,2019-09-25,22.4,0.0,0.8,5호선,여의나루,29356,0
3796,영등포구,2019-09-26,24.0,0.0,1.0,5호선,여의나루,27848,0
3797,영등포구,2019-09-27,24.3,0.0,0.7,5호선,여의나루,40214,1
3798,영등포구,2019-09-28,24.8,0.0,0.8,5호선,여의나루,56994,1
3799,영등포구,2019-09-29,23.7,0.0,0.8,5호선,여의나루,63671,1
3800,영등포구,2019-09-30,23.6,0.0,0.8,5호선,여의나루,26585,0
3801,영등포구,2019-10-01,24.3,0.0,0.8,5호선,여의나루,27356,0
3802,영등포구,2019-10-02,22.6,18.5,1.1,5호선,여의나루,18893,0
3803,영등포구,2019-10-03,23.7,5.5,0.7,5호선,여의나루,28122,1
3804,영등포구,2019-10-04,23.0,0.0,1.2,5호선,여의나루,46859,1
3805,영등포구,2019-10-05,19.4,0.0,1.4,5호선,여의나루,141499,1
3806,영등포구,2019-10-06,18.8,0.0,1.4,5호선,여의나루,29165,1
3807,영등포구,2019-10-07,15.5,19.5,0.8,5호선,여의나루,16888,0
3808,영등포구,2019-10-08,16.2,0.0,1.3,5호선,여의나루,28903,0
3809,영등포구,2019-10-09,15.9,0.0,0.8,5호선,여의나루,39030,1
3810,영등포구,2019-10-10,16.8,0.0,0.6,5호선,여의나루,22799,0
3811,영등포구,2019-10-11,20.2,0.0,0.9,5호선,여의나루,41175,1
3812,영등포구,2019-10-12,18.8,0.0,1.4,5호선,여의나루,46662,1
3813,영등포구,2019-10-13,18.4,0.0,1.0,5호선,여의나루,33236,1
3814,영등포구,2019-10-14,15.6,0.0,1.4,5호선,여의나루,22659,0
3815,영등포구,2019-10-15,15.8,0.0,1.1,5호선,여의나루,24124,0
3816,영등포구,2019-10-16,16.2,0.0,0.9,5호선,여의나루,22362,0
3817,영등포구,2019-10-17,17.1,0.0,0.8,5호선,여의나루,22974,0
3818,영등포구,2019-10-18,18.4,0.0,1.0,5호선,여의나루,37031,1
3819,영등포구,2019-10-19,18.3,0.0,0.8,5호선,여의나루,45221,1
3820,영등포구,2019-10-20,17.7,0.0,0.6,5호선,여의나루,29185,1
3821,영등포구,2019-10-21,18.9,0.0,0.6,5호선,여의나루,22785,0
3822,영등포구,2019-10-22,19.3,0.0,0.8,5호선,여의나루,23496,0
3823,영등포구,2019-10-23,18.6,0.0,0.9,5호선,여의나루,22966,0
3824,영등포구,2019-10-24,19.7,0.0,1.0,5호선,여의나루,25566,0
3825,영등포구,2019-10-25,17.6,0.0,1.1,5호선,여의나루,36338,1
3826,영등포구,2019-10-26,11.2,0.0,1.5,5호선,여의나루,39846,1
3827,영등포구,2019-10-27,12.7,0.0,0.9,5호선,여의나루,25443,1
3828,영등포구,2019-10-28,14.0,2.0,1.4,5호선,여의나루,21549,0
3829,영등포구,2019-10-29,14.2,0.0,1.2,5호선,여의나루,21099,0
3830,영등포구,2019-10-30,13.0,0.0,0.9,5호선,여의나루,22779,0
3831,영등포구,2019-10-31,16.0,0.0,1.2,5호선,여의나루,22281,0
3832,영등포구,2019-11-01,16.0,0.0,0.7,5호선,여의나루,25524,1
3833,영등포구,2019-11-02,15.2,0.0,0.7,5호선,여의나루,30385,1
3834,영등포구,2019-11-03,15.6,0.0,0.9,5호선,여의나루,21527,1
3835,영등포구,2019-11-04,15.1,0.0,1.0,5호선,여의나루,20822,0
3836,영등포구,2019-11-05,13.9,0.0,0.7,5호선,여의나루,20492,0
3837,영등포구,2019-11-06,12.7,0.0,0.9,5호선,여의나루,21259,0
3838,영등포구,2019-11-07,10.3,0.0,1.3,5호선,여의나루,20020,0
3839,영등포구,2019-11-08,8.5,0.0,1.0,5호선,여의나루,22149,1
3840,영등포구,2019-11-09,11.4,0.0,0.7,5호선,여의나루,30058,1
3841,영등포구,2019-11-10,11.3,12.5,0.9,5호선,여의나루,15046,1
3842,영등포구,2019-11-11,12.2,0.5,1.2,5호선,여의나루,18923,0
3843,영등포구,2019-11-12,11.6,0.0,0.5,5호선,여의나루,19390,0
3844,영등포구,2019-11-13,9.1,10.5,1.5,5호선,여의나루,18987,0
3845,영등포구,2019-11-14,2.9,0.0,1.8,5호선,여의나루,20863,0
3846,영등포구,2019-11-15,7.3,22.0,1.0,5호선,여의나루,17918,1
3847,영등포구,2019-11-16,8.6,0.0,0.4,5호선,여의나루,17979,1
3848,영등포구,2019-11-17,9.6,24.0,0.8,5호선,여의나루,6278,1
3849,영등포구,2019-11-18,5.4,12.0,1.9,5호선,여의나루,18046,0
3850,영등포구,2019-11-19,1.4,0.0,1.4,5호선,여의나루,18482,0
3851,영등포구,2019-11-20,2.3,0.0,0.9,5호선,여의나루,18525,0
3852,영등포구,2019-11-21,6.2,0.0,0.7,5호선,여의나루,18059,0
3853,영등포구,2019-11-22,11.6,0.0,0.6,5호선,여의나루,20775,1
3854,영등포구,2019-11-23,13.6,0.0,0.5,5호선,여의나루,18521,1
3855,영등포구,2019-11-24,11.0,3.0,1.0,5호선,여의나루,8763,1
3856,영등포구,2019-11-25,2.9,0.0,1.4,5호선,여의나루,18132,0
3857,영등포구,2019-11-26,8.1,0.0,0.8,5호선,여의나루,18611,0
3858,영등포구,2019-11-27,4.1,0.0,1.4,5호선,여의나루,18812,0
3859,영등포구,2019-11-28,4.6,0.0,1.1,5호선,여의나루,18332,0
3860,영등포구,2019-11-29,3.1,0.0,1.0,5호선,여의나루,19521,1
3861,영등포구,2019-11-30,5.9,0.0,0.5,5호선,여의나루,15788,1
3862,영등포구,2019-12-01,5.8,3.0,0.6,5호선,여의나루,7002,1
3863,영등포구,2019-12-02,1.4,0.0,1.5,5호선,여의나루,17570,0
3864,영등포구,2019-12-03,2.1,0.5,0.6,5호선,여의나루,18003,0
3865,영등포구,2019-12-04,3.6,0.0,0.6,5호선,여의나루,18504,0
3866,영등포구,2019-12-05,-3.1,0.0,1.6,5호선,여의나루,17516,0
3867,영등포구,2019-12-06,-4.1,0.0,0.9,5호선,여의나루,18210,1
3868,영등포구,2019-12-07,0.1,0.0,0.4,5호선,여의나루,11778,1
3869,영등포구,2019-12-08,1.4,0.0,0.2,5호선,여의나루,8663,1
3870,영등포구,2019-12-09,4.9,0.0,0.6,5호선,여의나루,17511,0
3871,영등포구,2019-12-10,9.4,1.5,0.7,5호선,여의나루,17513,0
3872,영등포구,2019-12-11,7.2,0.0,1.7,5호선,여의나루,18702,0
3873,영등포구,2019-12-12,0.9,0.0,1.3,5호선,여의나루,17390,0
3874,영등포구,2019-12-13,3.8,0.5,1.2,5호선,여의나루,18654,1
3875,영등포구,2019-12-14,3.7,0.5,1.3,5호선,여의나루,12476,1
3876,영등포구,2019-12-15,6.5,0.0,0.6,5호선,여의나루,10534,1
3877,영등포구,2019-12-16,9.2,0.0,0.5,5호선,여의나루,18688,0
3878,영등포구,2019-12-17,8.6,7.5,1.0,5호선,여의나루,17721,0
3879,영등포구,2019-12-18,1.8,0.0,1.1,5호선,여의나루,18891,0
3880,영등포구,2019-12-19,0.7,0.0,0.8,5호선,여의나루,18299,0
3881,영등포구,2019-12-20,0.2,0.0,0.8,5호선,여의나루,20502,1
3882,영등포구,2019-12-21,1.0,0.0,0.3,5호선,여의나루,13613,1
3883,영등포구,2019-12-22,5.2,0.5,0.3,5호선,여의나루,11792,1
3884,영등포구,2019-12-23,4.3,2.5,0.7,5호선,여의나루,18919,0
3885,영등포구,2019-12-24,2.3,0.0,0.5,5호선,여의나루,23071,0
3886,영등포구,2019-12-25,3.7,0.0,0.1,5호선,여의나루,21515,1
3887,영등포구,2019-12-26,2.9,0.5,0.9,5호선,여의나루,16066,0
3888,영등포구,2019-12-27,0.0,0.0,0.6,5호선,여의나루,16734,1
3889,영등포구,2019-12-28,3.0,0.0,0.3,5호선,여의나루,12782,1
3890,영등포구,2019-12-29,4.9,2.0,0.3,5호선,여의나루,10251,1
3891,영등포구,2019-12-30,3.4,0.0,1.0,5호선,여의나루,15193,0
3892,영등포구,2019-12-31,-6.6,0.0,1.6,5호선,여의나루,14317,1
3893,영등포구,2020-01-01,-1.0,0.0,0.3,5호선,여의나루,7006,1
3894,영등포구,2020-01-02,2.5,0.0,0.4,5호선,여의나루,16896,0
3895,영등포구,2020-01-03,1.8,0.0,0.1,5호선,여의나루,17878,1
3896,영등포구,2020-01-04,2.9,0.0,0.4,5호선,여의나루,9589,1
3897,영등포구,2020-01-05,3.0,0.0,0.4,5호선,여의나루,8197,1
3898,영등포구,2020-01-06,4.0,1.0,0.8,5호선,여의나루,16244,0
3899,영등포구,2020-01-07,7.0,48.5,0.7,5호선,여의나루,16011,0
3900,영등포구,2020-01-08,3.2,7.0,1.4,5호선,여의나루,16945,0
3901,영등포구,2020-01-09,0.2,0.0,0.8,5호선,여의나루,16775,0
3902,영등포구,2020-01-10,1.0,0.0,0.2,5호선,여의나루,17765,1
3903,영등포구,2020-01-11,1.4,0.0,0.4,5호선,여의나루,9566,1
3904,영등포구,2020-01-12,0.1,0.0,0.8,5호선,여의나루,8518,1
3905,영등포구,2020-01-13,-1.2,0.0,0.9,5호선,여의나루,16739,0
3906,영등포구,2020-01-14,-0.5,0.0,0.88,5호선,여의나루,17164,0
3907,영등포구,2020-01-15,-1.1,0.0,0.86,5호선,여의나루,17378,0
3908,영등포구,2020-01-16,-0.4,0.0,0.84,5호선,여의나루,17126,0
3909,영등포구,2020-01-17,0.9,0.0,0.82,5호선,여의나루,17601,1
3910,영등포구,2020-01-18,1.6,0.0,0.8,5호선,여의나루,9775,1
3911,영등포구,2020-01-19,3.2,0.0,1.0,5호선,여의나루,7596,1
3912,영등포구,2020-01-20,2.1,0.0,1.3,5호선,여의나루,17477,0
3913,영등포구,2020-01-21,1.0,0.0,0.5,5호선,여의나루,17203,0
3914,영등포구,2020-01-22,4.5,0.0,0.4,5호선,여의나루,17671,0
3915,영등포구,2020-01-23,5.4,0.0,0.7,5호선,여의나루,15451,0
3916,영등포구,2020-01-24,3.8,0.0,0.7,5호선,여의나루,5673,1
3917,영등포구,2020-01-25,5.0,0.0,0.5,5호선,여의나루,6329,1
3918,영등포구,2020-01-26,6.4,0.0,0.8,5호선,여의나루,8996,1
3919,영등포구,2020-01-27,6.7,0.5,1.3,5호선,여의나루,4588,1
3920,영등포구,2020-01-28,7.9,0.0,0.7,5호선,여의나루,15083,0
3921,영등포구,2020-01-29,7.1,0.0,0.6,5호선,여의나루,17009,0
3922,영등포구,2020-01-30,6.5,0.0,0.7,5호선,여의나루,17410,0
3923,영등포구,2020-01-31,5.0,0.0,1.0,5호선,여의나루,16949,1
3924,영등포구,2020-02-01,4.1,0.0,0.9,5호선,여의나루,7562,1
3925,영등포구,2020-02-02,2.7,0.0,0.9,5호선,여의나루,6850,1
3926,영등포구,2020-02-03,0.6,0.0,1.5,5호선,여의나루,15973,0
3927,영등포구,2020-02-04,-0.3,0.0,1.4,5호선,여의나루,16373,0
3928,영등포구,2020-02-05,-7.3,0.0,1.6,5호선,여의나루,15481,0
3929,영등포구,2020-02-06,-5.0,0.0,1.1,5호선,여의나루,15546,0
3930,영등포구,2020-02-07,-0.6,0.0,1.0,5호선,여의나루,16107,1
3931,영등포구,2020-02-08,1.0,0.0,1.4,5호선,여의나루,7291,1
3932,영등포구,2020-02-09,1.1,0.0,1.0,5호선,여의나루,6344,1
3933,영등포구,2020-02-10,5.4,0.0,0.7,5호선,여의나루,16367,0
3934,영등포구,2020-02-11,8.3,0.0,0.6,5호선,여의나루,18141,0
3935,영등포구,2020-02-12,7.9,6.5,0.7,5호선,여의나루,15220,0
3936,영등포구,2020-02-13,7.1,0.0,1.0,5호선,여의나루,16986,0
3937,영등포구,2020-02-14,9.1,0.0,0.7,5호선,여의나루,19290,1
3938,영등포구,2020-02-15,10.4,2.0,0.9,5호선,여의나루,9725,1
3939,영등포구,2020-02-16,-0.6,11.5,1.5,5호선,여의나루,5830,1
3940,영등포구,2020-02-17,-4.7,0.0,1.7,5호선,여의나루,15407,0
3941,영등포구,2020-02-18,-2.2,0.0,1.2,5호선,여의나루,15861,0
3942,영등포구,2020-02-19,2.5,0.0,0.7,5호선,여의나루,16743,0
3943,영등포구,2020-02-20,6.0,0.0,0.7,5호선,여의나루,17457,0
3944,영등포구,2020-02-21,7.8,4.0,0.9,5호선,여의나루,16135,1
3945,영등포구,2020-02-22,4.9,2.5,1.7,5호선,여의나루,8623,1
3946,영등포구,2020-02-23,4.0,0.0,1.2,5호선,여의나루,6183,1
3947,영등포구,2020-02-24,7.8,0.0,0.8,5호선,여의나루,15030,0
3948,영등포구,2020-02-25,7.6,17.0,1.3,5호선,여의나루,13215,0
3949,영등포구,2020-02-26,7.3,0.0,0.9,5호선,여의나루,13889,0
3950,영등포구,2020-02-27,7.2,0.0,0.9,5호선,여의나루,13693,0
3951,영등포구,2020-02-28,5.6,3.5,0.8,5호선,여의나루,8052,1
3952,영등포구,2020-02-29,8.1,0.5,0.8,5호선,여의나루,5701,1
3953,영등포구,2020-03-01,6.7,0.0,1.0,5호선,여의나루,3274,1
3954,영등포구,2020-03-02,4.5,0.0,1.2,5호선,여의나루,10981,0
3955,영등포구,2020-03-03,5.9,0.0,1.1,5호선,여의나루,11181,0
3956,영등포구,2020-03-04,3.0,0.0,1.8,5호선,여의나루,10245,0
3957,영등포구,2020-03-05,2.5,0.0,1.3,5호선,여의나루,10693,0
3958,영등포구,2020-03-06,4.8,0.0,0.9,5호선,여의나루,11400,1
3959,영등포구,2020-03-07,8.0,0.0,0.7,5호선,여의나루,6105,1
3960,영등포구,2020-03-08,10.2,0.0,0.7,5호선,여의나루,12917,1
3961,영등포구,2020-03-09,11.8,0.0,0.7,5호선,여의나루,16997,0
3962,영등포구,2020-03-10,7.2,8.5,1.2,5호선,여의나루,11604,0
3963,영등포구,2020-03-11,4.7,0.0,1.6,5호선,여의나루,14711,0
3964,영등포구,2020-03-12,7.9,0.0,1.4,5호선,여의나루,15686,0
3965,영등포구,2020-03-13,5.4,0.0,1.6,5호선,여의나루,13427,1
3966,영등포구,2020-03-14,4.9,0.0,1.4,5호선,여의나루,8908,1
3967,영등포구,2020-03-15,5.4,0.0,1.6,5호선,여의나루,5626,1
3968,영등포구,2020-03-16,4.1,0.0,1.3,5호선,여의나루,13488,0
3969,영등포구,2020-03-17,7.6,0.0,1.3,5호선,여의나루,13820,0
3970,영등포구,2020-03-18,11.1,0.0,1.1,5호선,여의나루,20404,0
3971,영등포구,2020-03-19,9.5,0.0,2.1,5호선,여의나루,12241,0
3972,영등포구,2020-03-20,9.7,0.0,1.6,5호선,여의나루,18460,1
3973,영등포구,2020-03-21,13.1,0.0,1.2,5호선,여의나루,18822,1
3974,영등포구,2020-03-22,11.6,0.0,1.4,5호선,여의나루,23769,1
3975,영등포구,2020-03-23,11.4,0.0,1.1,5호선,여의나루,22280,0
3976,영등포구,2020-03-24,12.4,0.0,0.9,5호선,여의나루,25014,0
3977,영등포구,2020-03-25,13.6,0.0,0.9,5호선,여의나루,27537,0
3978,영등포구,2020-03-26,15.5,2.0,0.8,5호선,여의나루,14708,0
3979,영등포구,2020-03-27,12.3,3.5,1.5,5호선,여의나루,21822,1
3980,영등포구,2020-03-28,8.2,0.0,1.5,5호선,여의나루,23841,1
3981,영등포구,2020-03-29,9.8,0.0,1.0,5호선,여의나루,26269,1
3982,영등포구,2020-03-30,10.9,0.0,1.0,5호선,여의나루,24867,0
3983,영등포구,2020-03-31,12.6,0.0,1.0,5호선,여의나루,26103,0
3984,영등포구,2020-04-01,11.6,0.0,1.4,5호선,여의나루,23904,0
3985,영등포구,2020-04-02,10.5,0.0,1.2,5호선,여의나루,22149,0
3986,영등포구,2020-04-03,10.6,0.0,1.5,5호선,여의나루,24039,1
3987,영등포구,2020-04-04,9.8,0.0,1.8,5호선,여의나루,20814,1
3988,영등포구,2020-04-05,7.9,0.0,1.3,5호선,여의나루,16523,1
3989,영등포구,2020-04-06,10.2,0.0,1.2,5호선,여의나루,19013,0
3990,영등포구,2020-04-07,11.1,0.0,1.4,5호선,여의나루,18445,0
3991,영등포구,2020-04-08,10.5,0.0,1.4,5호선,여의나루,17653,0
3992,영등포구,2020-04-09,9.8,0.0,1.3,5호선,여의나루,17267,0
3993,영등포구,2020-04-10,11.1,0.0,1.1,5호선,여의나루,14589,1
3994,영등포구,2020-04-11,10.3,0.0,1.4,5호선,여의나루,15141,1
3995,영등포구,2020-04-12,11.0,0.0,1.3,5호선,여의나루,10381,1
3996,영등포구,2020-04-13,12.9,0.0,1.1,5호선,여의나루,16766,0
3997,영등포구,2020-04-14,13.5,0.0,1.2,5호선,여의나루,17607,0
3998,영등포구,2020-04-15,14.5,0.0,0.8,5호선,여의나루,13854,1
3999,영등포구,2020-04-16,16.9,0.0,0.8,5호선,여의나루,17997,0
4000,영등포구,2020-04-17,13.2,3.5,1.1,5호선,여의나루,13234,1
4001,영등포구,2020-04-18,14.2,0.0,0.8,5호선,여의나루,18533,1
4002,영등포구,2020-04-19,13.1,13.0,0.3,5호선,여의나루,4393,1
4003,영등포구,2020-04-20,11.0,0.5,1.1,5호선,여의나루,13963,0
4004,영등포구,2020-04-21,8.4,0.0,1.6,5호선,여의나루,14854,0
4005,영등포구,2020-04-22,7.2,0.0,1.8,5호선,여의나루,13936,0
4006,영등포구,2020-04-23,9.1,0.0,1.7,5호선,여의나루,15047,0
4007,영등포구,2020-04-24,10.9,0.0,1.5,5호선,여의나루,17236,1
4008,영등포구,2020-04-25,13.9,0.0,1.9,5호선,여의나루,13969,1
4009,영등포구,2020-04-26,13.5,0.0,1.1,5호선,여의나루,15442,1
4010,영등포구,2020-04-27,13.7,0.0,1.1,5호선,여의나루,17278,0
4011,영등포구,2020-04-28,14.5,0.0,1.3,5호선,여의나루,18635,0
4012,영등포구,2020-04-29,16.1,0.0,1.0,5호선,여의나루,20597,0
