구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승차총승객수,하차총승객수
송파구,2019-06-03,24,0,1.6,2호선,잠실(송파구청),83096,81467
송파구,2019-06-04,23.8,0,1.7,2호선,잠실(송파구청),87499,85487
송파구,2019-06-05,23.8,0,1.5,2호선,잠실(송파구청),94603,91573
송파구,2019-06-06,21.9,6,1.4,2호선,잠실(송파구청),72865,68358
송파구,2019-06-07,20.4,37,2.1,2호선,잠실(송파구청),89655,86729
송파구,2019-06-08,22.6,0,1.4,2호선,잠실(송파구청),84807,79214
송파구,2019-06-09,22.3,0,1.7,2호선,잠실(송파구청),57280,53022
송파구,2019-06-10,19.3,11,1.8,2호선,잠실(송파구청),81873,80069
송파구,2019-06-11,21.3,0,1.5,2호선,잠실(송파구청),85800,83603
송파구,2019-06-12,22.5,0,1.5,2호선,잠실(송파구청),86287,84271
송파구,2019-06-13,24,0,1.7,2호선,잠실(송파구청),87652,85822
송파구,2019-06-14,24,0,1.4,2호선,잠실(송파구청),92447,89564
송파구,2019-06-15,22.7,2.5,1.8,2호선,잠실(송파구청),83969,80167
송파구,2019-06-16,22.6,0,1.4,2호선,잠실(송파구청),60393,55788
송파구,2019-06-17,22.5,0,1.6,2호선,잠실(송파구청),81354,79521
송파구,2019-06-18,21.3,8,1.5,2호선,잠실(송파구청),86693,84172
송파구,2019-06-19,22.1,0,1.5,2호선,잠실(송파구청),87441,84579
송파구,2019-06-20,23.5,0,1.6,2호선,잠실(송파구청),93754,91005
송파구,2019-06-21,22.7,0,1.8,2호선,잠실(송파구청),95681,92804
송파구,2019-06-22,24.5,0,1.8,2호선,잠실(송파구청),90627,85187
송파구,2019-06-23,25,0,1.4,2호선,잠실(송파구청),64259,59841
송파구,2019-06-24,25.4,0,1.4,2호선,잠실(송파구청),88982,87658
송파구,2019-06-25,26.5,0,1.5,2호선,잠실(송파구청),91572,89897
송파구,2019-06-26,25.7,0,1.4,2호선,잠실(송파구청),90298,88141
송파구,2019-06-27,26,0,1.4,2호선,잠실(송파구청),89549,87116
송파구,2019-06-28,25.2,0,1.4,2호선,잠실(송파구청),95135,92227
송파구,2019-06-29,23.5,2,1.3,2호선,잠실(송파구청),84512,79948
송파구,2019-06-30,24.6,0,1.6,2호선,잠실(송파구청),61311,57479
송파구,2019-07-01,24.1,0,1.5,2호선,잠실(송파구청),83392,82452
송파구,2019-07-02,24.9,0,1.7,2호선,잠실(송파구청),89192,87675
송파구,2019-07-03,24.8,0,1.5,2호선,잠실(송파구청),90893,88988
송파구,2019-07-04,26.3,0,1.5,2호선,잠실(송파구청),92535,90999
송파구,2019-07-05,28.5,0,1.4,2호선,잠실(송파구청),99633,97834
송파구,2019-07-06,29.8,0,1.9,2호선,잠실(송파구청),89408,85275
송파구,2019-07-07,26.7,0,2.4,2호선,잠실(송파구청),63677,59427
송파구,2019-07-08,25,0,2.1,2호선,잠실(송파구청),85903,84454
송파구,2019-07-09,25.1,0,1.9,2호선,잠실(송파구청),92208,90274
송파구,2019-07-10,22.8,13,2.2,2호선,잠실(송파구청),89875,86792
송파구,2019-07-11,22,3.5,1.7,2호선,잠실(송파구청),89929,88095
송파구,2019-07-12,24.1,0,1.5,2호선,잠실(송파구청),98088,95492
송파구,2019-07-13,25.4,0,1.5,2호선,잠실(송파구청),88352,84082
송파구,2019-07-14,26.3,0,1.2,2호선,잠실(송파구청),65375,60803
송파구,2019-07-15,24.2,23.5,1.2,2호선,잠실(송파구청),81426,79483
송파구,2019-07-16,25.4,0,1.3,2호선,잠실(송파구청),88853,86776
송파구,2019-07-17,26.6,0,1.2,2호선,잠실(송파구청),91152,89299
송파구,2019-07-18,27.9,1.5,1.1,2호선,잠실(송파구청),93136,91177
송파구,2019-07-19,28.6,0,1.8,2호선,잠실(송파구청),97471,94195
송파구,2019-07-20,28.7,0,2.3,2호선,잠실(송파구청),83722,80040
송파구,2019-07-21,25.5,8,1.8,2호선,잠실(송파구청),62922,58791
송파구,2019-07-22,27.7,0,1.4,2호선,잠실(송파구청),87524,85603
송파구,2019-07-23,28.8,0,1.4,2호선,잠실(송파구청),91134,89008
송파구,2019-07-24,27.2,0,1.5,2호선,잠실(송파구청),88631,86108
송파구,2019-07-25,27,11,1.3,2호선,잠실(송파구청),89665,87508
송파구,2019-07-26,25.9,106.5,1.2,2호선,잠실(송파구청),89528,88015
송파구,2019-07-27,29,40.5,1.3,2호선,잠실(송파구청),81199,76767
송파구,2019-07-28,26.6,30.5,1.8,2호선,잠실(송파구청),58494,54757
송파구,2019-07-29,28.4,1,1.8,2호선,잠실(송파구청),93437,91587
송파구,2019-07-30,29,0,2.3,2호선,잠실(송파구청),95617,92622
송파구,2019-07-31,26.7,65,1.7,2호선,잠실(송파구청),90345,88308
송파구,2019-08-01,27.5,48,1.3,2호선,잠실(송파구청),98585,96321
송파구,2019-08-02,29.9,0,1.2,2호선,잠실(송파구청),102282,98849
송파구,2019-08-03,29.9,0,1.2,2호선,잠실(송파구청),82761,78046
송파구,2019-08-04,29.1,0,1,2호선,잠실(송파구청),62477,58777
송파구,2019-08-05,31.5,0,1.2,2호선,잠실(송파구청),87096,84901
송파구,2019-08-06,32,0,1.5,2호선,잠실(송파구청),93241,90374
송파구,2019-08-07,27.1,12.5,1.1,2호선,잠실(송파구청),87146,85096
송파구,2019-08-08,29.3,0,1.2,2호선,잠실(송파구청),93071,90461
송파구,2019-08-09,29.7,7.5,1.3,2호선,잠실(송파구청),99157,96181
송파구,2019-08-10,31.1,0,1.9,2호선,잠실(송파구청),86046,81294
송파구,2019-08-11,30.9,3.5,3.2,2호선,잠실(송파구청),64430,60478
송파구,2019-08-12,27,42.5,1.6,2호선,잠실(송파구청),83443,82247
송파구,2019-08-13,30.4,0,1.3,2호선,잠실(송파구청),94808,92658
송파구,2019-08-14,30.8,0,1.8,2호선,잠실(송파구청),96958,93568
송파구,2019-08-15,25.7,35,1.8,2호선,잠실(송파구청),66016,63612
송파구,2019-08-16,26.5,0,1.7,2호선,잠실(송파구청),89981,86915
송파구,2019-08-17,26.2,0.5,1.7,2호선,잠실(송파구청),78371,73847
송파구,2019-08-18,26,0,1.5,2호선,잠실(송파구청),60518,56162
송파구,2019-08-19,26.8,0,1.2,2호선,잠실(송파구청),86483,84142
송파구,2019-08-20,28.4,0,1.7,2호선,잠실(송파구청),90710,88152
송파구,2019-08-21,27.2,1,1.4,2호선,잠실(송파구청),88810,86105
송파구,2019-08-22,27.2,0,1.7,2호선,잠실(송파구청),91644,89190
송파구,2019-08-23,26.7,0,1.9,2호선,잠실(송파구청),94879,92084
송파구,2019-08-24,24.7,0,1.4,2호선,잠실(송파구청),84053,79142
송파구,2019-08-25,25.1,0,1.5,2호선,잠실(송파구청),62103,57173
송파구,2019-08-26,26.7,0,1.3,2호선,잠실(송파구청),86949,85009
송파구,2019-08-27,25.7,2.5,1.2,2호선,잠실(송파구청),87890,84349
송파구,2019-08-28,26.5,0,1.4,2호선,잠실(송파구청),90103,87250
송파구,2019-08-29,23.3,59.5,1.9,2호선,잠실(송파구청),87084,84420
송파구,2019-08-30,23.5,0,1.7,2호선,잠실(송파구청),94669,91248
송파구,2019-08-31,24.2,0,1.5,2호선,잠실(송파구청),86550,81554
송파구,2019-09-01,24.3,0,1,2호선,잠실(송파구청),61538,56941
송파구,2019-09-02,25.2,0,1.1,2호선,잠실(송파구청),83617,82245
송파구,2019-09-03,24.2,0,1.5,2호선,잠실(송파구청),87582,85964
송파구,2019-09-04,23.4,14,1.2,2호선,잠실(송파구청),83132,81871
송파구,2019-09-05,23.5,48.5,1,2호선,잠실(송파구청),84302,83218
송파구,2019-09-06,25.9,1,1.1,2호선,잠실(송파구청),91780,89713
송파구,2019-09-07,26.7,2.5,4.5,2호선,잠실(송파구청),57020,54662
송파구,2019-09-08,25.5,0,1.3,2호선,잠실(송파구청),59220,55252
송파구,2019-09-09,25.2,0.5,1.2,2호선,잠실(송파구청),82440,81638
송파구,2019-09-10,24.1,54,1.5,2호선,잠실(송파구청),84343,83382
송파구,2019-09-11,24.5,9.5,1.8,2호선,잠실(송파구청),86339,85687
송파구,2019-09-12,21.9,1.5,1.4,2호선,잠실(송파구청),46099,44255
송파구,2019-09-13,24,0,1.2,2호선,잠실(송파구청),46915,44708
송파구,2019-09-14,22.8,0.5,1.3,2호선,잠실(송파구청),62433,58128
송파구,2019-09-15,24.6,0,1.2,2호선,잠실(송파구청),55763,51995
송파구,2019-09-16,24.9,0,1.6,2호선,잠실(송파구청),82887,81171
송파구,2019-09-17,24.1,0,1.3,2호선,잠실(송파구청),86291,84388
송파구,2019-09-18,22.3,0,1.7,2호선,잠실(송파구청),87074,84837
송파구,2019-09-19,20.5,0,1.3,2호선,잠실(송파구청),89785,87702
송파구,2019-09-20,20.3,0,1.5,2호선,잠실(송파구청),97184,94028
송파구,2019-09-21,20.2,0,1.6,2호선,잠실(송파구청),89503,84184
송파구,2019-09-22,18.6,3,2,2호선,잠실(송파구청),57485,53107
송파구,2019-09-23,20.4,0,1.9,2호선,잠실(송파구청),85232,83868
송파구,2019-09-24,20.4,0,1.1,2호선,잠실(송파구청),89642,88519
송파구,2019-09-25,21.2,0,1,2호선,잠실(송파구청),90302,88221
송파구,2019-09-26,23.3,0,1.1,2호선,잠실(송파구청),89042,86996
송파구,2019-09-27,22.9,0,1,2호선,잠실(송파구청),97398,94345
송파구,2019-09-28,24.1,0,1,2호선,잠실(송파구청),94366,87866
송파구,2019-09-29,23.3,0,0.9,2호선,잠실(송파구청),66991,61370
송파구,2019-09-30,23,0,0.8,2호선,잠실(송파구청),85265,83411
송파구,2019-10-01,23.3,0,1.1,2호선,잠실(송파구청),87650,85317
송파구,2019-10-02,22.5,23,1.4,2호선,잠실(송파구청),94147,91546
송파구,2019-10-03,23,19.5,1.7,2호선,잠실(송파구청),74812,71434
송파구,2019-10-04,22.8,0,1.1,2호선,잠실(송파구청),111482,107207
송파구,2019-10-05,19.5,0,1.7,2호선,잠실(송파구청),95106,88426
송파구,2019-10-06,18.8,0,1.8,2호선,잠실(송파구청),66940,61727
송파구,2019-10-07,15.7,25,1.1,2호선,잠실(송파구청),78700,77792
송파구,2019-10-08,16.2,0,2.2,2호선,잠실(송파구청),97131,93374
송파구,2019-10-09,15,0,1.1,2호선,잠실(송파구청),77824,71642
송파구,2019-10-10,15.7,0,0.8,2호선,잠실(송파구청),89400,87098
송파구,2019-10-11,19.3,0,1.4,2호선,잠실(송파구청),99041,95879
송파구,2019-10-12,18.7,0,2.6,2호선,잠실(송파구청),96876,90512
송파구,2019-10-13,18.3,0,1.2,2호선,잠실(송파구청),68104,60960
송파구,2019-10-14,16,0,1.6,2호선,잠실(송파구청),84878,83252
송파구,2019-10-15,16.1,0,1.3,2호선,잠실(송파구청),90377,87730
송파구,2019-10-16,15.9,0,1.2,2호선,잠실(송파구청),89443,86100
송파구,2019-10-17,16.1,0,1.3,2호선,잠실(송파구청),90937,89547
송파구,2019-10-18,17.9,0,1.4,2호선,잠실(송파구청),102488,99785
송파구,2019-10-19,18.2,0,1.2,2호선,잠실(송파구청),95046,89514
송파구,2019-10-20,17.2,0,0.9,2호선,잠실(송파구청),69440,62962
송파구,2019-10-21,17.9,0,0.8,2호선,잠실(송파구청),85721,83336
송파구,2019-10-22,18.7,0,0.9,2호선,잠실(송파구청),89680,86691
송파구,2019-10-23,18,0,1.2,2호선,잠실(송파구청),89706,86689
송파구,2019-10-24,19.7,0,1.7,2호선,잠실(송파구청),91649,88674
송파구,2019-10-25,17.8,0,1.6,2호선,잠실(송파구청),104397,100719
송파구,2019-10-26,11.3,0,2,2호선,잠실(송파구청),109553,102868
송파구,2019-10-27,12.2,0,1.3,2호선,잠실(송파구청),79306,71639
송파구,2019-10-28,13.7,2.5,1.9,2호선,잠실(송파구청),89690,87881
송파구,2019-10-29,14,0,1.7,2호선,잠실(송파구청),94384,91737
송파구,2019-10-30,12.2,0,1.3,2호선,잠실(송파구청),93481,91006
송파구,2019-10-31,15.5,0,1.5,2호선,잠실(송파구청),93167,91081
송파구,2019-11-01,16.1,0,1.1,2호선,잠실(송파구청),99641,97349
송파구,2019-11-02,14.8,0,0.9,2호선,잠실(송파구청),98384,92880
송파구,2019-11-03,15.3,0,1.4,2호선,잠실(송파구청),73032,67227
송파구,2019-11-04,14.8,0,1.1,2호선,잠실(송파구청),85318,83227
송파구,2019-11-05,13.2,0,1.1,2호선,잠실(송파구청),87119,84936
송파구,2019-11-06,12.3,0,1.2,2호선,잠실(송파구청),90987,88472
송파구,2019-11-07,11.1,0,1.7,2호선,잠실(송파구청),90817,89072
송파구,2019-11-08,9,0,1.1,2호선,잠실(송파구청),99591,97036
송파구,2019-11-09,10.6,0,1,2호선,잠실(송파구청),97946,92343
송파구,2019-11-10,10.6,12.5,1.6,2호선,잠실(송파구청),68507,61822
송파구,2019-11-11,12.2,0.5,2,2호선,잠실(송파구청),86060,84212
송파구,2019-11-12,11,0,1.1,2호선,잠실(송파구청),89950,87691
송파구,2019-11-13,8.5,7.5,2.1,2호선,잠실(송파구청),88699,86002
송파구,2019-11-14,2.7,0,2.8,2호선,잠실(송파구청),92964,90378
송파구,2019-11-15,6.3,19.5,1.8,2호선,잠실(송파구청),92927,91291
송파구,2019-11-16,8.3,0,1,2호선,잠실(송파구청),90647,86234
송파구,2019-11-17,9.2,35,1.2,2호선,잠실(송파구청),63709,59148
송파구,2019-11-18,5.7,17,2.9,2호선,잠실(송파구청),84677,83227
송파구,2019-11-19,1.8,0,2.7,2호선,잠실(송파구청),87849,86174
송파구,2019-11-20,2.9,0,1.3,2호선,잠실(송파구청),88336,86444
송파구,2019-11-21,5.5,0,1,2호선,잠실(송파구청),89490,88118
송파구,2019-11-22,10.7,0,1.1,2호선,잠실(송파구청),97194,94513
송파구,2019-11-23,12.5,0,0.8,2호선,잠실(송파구청),90836,86009
송파구,2019-11-24,10.9,2.5,1.6,2호선,잠실(송파구청),65298,60427
송파구,2019-11-25,4.1,0,1.9,2호선,잠실(송파구청),86534,84593
송파구,2019-11-26,8.3,0,1.2,2호선,잠실(송파구청),89776,87681
송파구,2019-11-27,5.3,0,1.9,2호선,잠실(송파구청),95177,92912
송파구,2019-11-28,5.7,0,1.4,2호선,잠실(송파구청),92812,91228
송파구,2019-11-29,4.3,0,1.3,2호선,잠실(송파구청),100597,97649
송파구,2019-11-30,5.9,0,1.2,2호선,잠실(송파구청),91538,86456
송파구,2019-12-01,6.1,2,1.3,2호선,잠실(송파구청),59509,55500
송파구,2019-12-02,1.8,0,3,2호선,잠실(송파구청),88399,85936
송파구,2019-12-03,1.5,0,1.6,2호선,잠실(송파구청),88207,86330
송파구,2019-12-04,4.3,0,1.5,2호선,잠실(송파구청),88678,86381
송파구,2019-12-05,-2.6,0,2.6,2호선,잠실(송파구청),91208,89445
송파구,2019-12-06,-3.4,0,1.5,2호선,잠실(송파구청),95458,93396
송파구,2019-12-07,-1.1,0,1.3,2호선,잠실(송파구청),89678,85019
송파구,2019-12-08,0.7,0,0.9,2호선,잠실(송파구청),63715,59133
송파구,2019-12-09,4.3,0,1.5,2호선,잠실(송파구청),87041,85465
송파구,2019-12-10,9.2,1.5,1.2,2호선,잠실(송파구청),89322,87246
송파구,2019-12-11,7.4,0,2.7,2호선,잠실(송파구청),94595,92162
송파구,2019-12-12,1.2,0,2.3,2호선,잠실(송파구청),99349,96684
송파구,2019-12-13,3.3,0,1.7,2호선,잠실(송파구청),104435,99914
송파구,2019-12-14,4.4,0.5,2,2호선,잠실(송파구청),97209,91629
송파구,2019-12-15,6.5,0,0.9,2호선,잠실(송파구청),68104,63215
송파구,2019-12-16,9,0,0.8,2호선,잠실(송파구청),92682,90438
송파구,2019-12-17,8.9,9.5,1.8,2호선,잠실(송파구청),93340,91635
송파구,2019-12-18,2.7,0,1.8,2호선,잠실(송파구청),100493,97933
송파구,2019-12-19,1.5,0,1.7,2호선,잠실(송파구청),101089,98672
송파구,2019-12-20,0.8,0,1.7,2호선,잠실(송파구청),108974,105804
송파구,2019-12-21,0.4,0,1.5,2호선,잠실(송파구청),102462,96674
송파구,2019-12-22,5.1,0,1.1,2호선,잠실(송파구청),72086,66949
송파구,2019-12-23,4.7,1.5,1.2,2호선,잠실(송파구청),102712,100782
송파구,2019-12-24,2.5,0,1.1,2호선,잠실(송파구청),108015,106395
송파구,2019-12-25,3.2,0,1.1,2호선,잠실(송파구청),95106,88756
송파구,2019-12-26,3.2,0.5,2,2호선,잠실(송파구청),98644,96578
송파구,2019-12-27,0.2,0,2,2호선,잠실(송파구청),102394,97511
송파구,2019-12-28,2.4,0,1.3,2호선,잠실(송파구청),90520,85058
송파구,2019-12-29,4.6,0.5,0.9,2호선,잠실(송파구청),66221,61371
송파구,2019-12-30,3.7,0,2,2호선,잠실(송파구청),99051,96060
송파구,2019-12-31,-6.1,0,2.9,2호선,잠실(송파구청),105027,104987
송파구,2020-01-01,-1.5,0,1.4,2호선,잠실(송파구청),53799,48425
송파구,2020-01-02,2.4,0,1.2,2호선,잠실(송파구청),88601,86659
송파구,2020-01-03,2.1,0,1.3,2호선,잠실(송파구청),95193,92634
송파구,2020-01-04,2.9,0,1.5,2호선,잠실(송파구청),81999,77313
송파구,2020-01-05,2.9,0,0.9,2호선,잠실(송파구청),59763,55702
송파구,2020-01-06,3.7,0,1.4,2호선,잠실(송파구청),85090,83547
송파구,2020-01-07,6.8,47,1.3,2호선,잠실(송파구청),83156,82477
송파구,2020-01-08,3.8,4,1.9,2호선,잠실(송파구청),89594,88027
송파구,2020-01-09,0.8,0,2,2호선,잠실(송파구청),93980,91824
송파구,2020-01-10,1.3,0,1.4,2호선,잠실(송파구청),96532,92917
송파구,2020-01-11,1.4,0,1.5,2호선,잠실(송파구청),87689,83099
송파구,2020-01-12,0.4,0,1.9,2호선,잠실(송파구청),64087,59597
송파구,2020-01-13,-0.9,0,2.1,2호선,잠실(송파구청),88522,86537
송파구,2020-01-14,-0.5,0,1.4,2호선,잠실(송파구청),91634,89073
송파구,2020-01-15,-0.6,0,1.4,2호선,잠실(송파구청),92707,89902
송파구,2020-01-16,0.2,0,1.3,2호선,잠실(송파구청),92637,90400
송파구,2020-01-17,1.2,0,1.2,2호선,잠실(송파구청),97679,94193
송파구,2020-01-18,2.2,0,1.2,2호선,잠실(송파구청),87802,83241
송파구,2020-01-19,3.2,0.5,1.8,2호선,잠실(송파구청),61657,57527
송파구,2020-01-20,2.7,0,2.2,2호선,잠실(송파구청),89741,87890
송파구,2020-01-21,1.3,0,1.3,2호선,잠실(송파구청),90862,88162
송파구,2020-01-22,3.9,0,1.1,2호선,잠실(송파구청),91953,87859
송파구,2020-01-23,6.2,0,1.3,2호선,잠실(송파구청),86020,84247
송파구,2020-01-24,5.1,0,1.1,2호선,잠실(송파구청),41856,39512
송파구,2020-01-25,6.1,0,0.9,2호선,잠실(송파구청),37015,34804
송파구,2020-01-26,7,0,1.5,2호선,잠실(송파구청),51575,48090
송파구,2020-01-27,7.1,0,2.4,2호선,잠실(송파구청),52788,50048
송파구,2020-01-28,8.3,0,1.7,2호선,잠실(송파구청),75376,74128
송파구,2020-01-29,7.2,0,1.3,2호선,잠실(송파구청),78801,76812
송파구,2020-01-30,6.6,0,1.3,2호선,잠실(송파구청),80368,78540
송파구,2020-01-31,5.1,0,1.3,2호선,잠실(송파구청),80783,78372
송파구,2020-02-01,4.2,0,1.4,2호선,잠실(송파구청),58011,55089
송파구,2020-02-02,3.6,0,1.3,2호선,잠실(송파구청),41970,38764
송파구,2020-02-03,0.9,0,2.5,2호선,잠실(송파구청),72031,70736
송파구,2020-02-04,0.3,0,2,2호선,잠실(송파구청),73810,71859
송파구,2020-02-05,-6.6,0,2.8,2호선,잠실(송파구청),72954,71788
송파구,2020-02-06,-4.3,0,1.6,2호선,잠실(송파구청),71464,69150
송파구,2020-02-07,0,0,1.4,2호선,잠실(송파구청),74405,70983
송파구,2020-02-08,1.1,0,2.7,2호선,잠실(송파구청),54268,50172
송파구,2020-02-09,1.1,0,1.4,2호선,잠실(송파구청),40385,37265
송파구,2020-02-10,5.4,0,1.2,2호선,잠실(송파구청),69697,67781
송파구,2020-02-11,7.8,0,0.8,2호선,잠실(송파구청),76655,74480
송파구,2020-02-12,7.9,6.5,0.8,2호선,잠실(송파구청),72665,71020
송파구,2020-02-13,7.7,0,1,2호선,잠실(송파구청),79076,76961
송파구,2020-02-14,9.4,0,0.8,2호선,잠실(송파구청),85045,82142
송파구,2020-02-15,10.6,1.5,1.1,2호선,잠실(송파구청),67531,63648
송파구,2020-02-16,-0.1,9.5,2.2,2호선,잠실(송파구청),47279,44438
송파구,2020-02-17,-4.8,0.5,3,2호선,잠실(송파구청),74923,73398
송파구,2020-02-18,-2.1,0,2,2호선,잠실(송파구청),77833,75852
송파구,2020-02-19,2.3,0,1,2호선,잠실(송파구청),79734,77938
송파구,2020-02-20,5.8,0,1.1,2호선,잠실(송파구청),78178,76225
송파구,2020-02-21,7.7,2.5,1.3,2호선,잠실(송파구청),75652,72726
송파구,2020-02-22,5.4,2.5,2.7,2호선,잠실(송파구청),50965,47919
송파구,2020-02-23,4.3,0,1.6,2호선,잠실(송파구청),35062,32919
송파구,2020-02-24,8,0,1.2,2호선,잠실(송파구청),59036,58552
송파구,2020-02-25,7.1,16.5,1.7,2호선,잠실(송파구청),54448,53819
송파구,2020-02-26,7.7,0,1.7,2호선,잠실(송파구청),54839,53863
송파구,2020-02-27,7.5,0,1.4,2호선,잠실(송파구청),52876,51822
